SerNo,PSNo,Date,GoodNo,GoodID,Num,Price
200304140008001.0,1020.0,20030414.0,1.0,1000869.0,1.0,13.0
200304140008001.0,1020.0,20030414.0,2.0,1006093.0,1.0,9.3
200304140008001.0,1020.0,20030414.0,3.0,1005378.0,1.0,4.4
200304140008001.0,1020.0,20030414.0,4.0,1002930.0,2.0,3.6
200304140008001.0,1020.0,20030414.0,5.0,1010365.0,1.0,11.2
200304140008001.0,1020.0,20030414.0,6.0,1006736.0,1.0,3.0
200304140009001.0,1020.0,20030414.0,1.0,1006880.0,1.0,7.2
200304140010001.0,1020.0,20030414.0,1.0,1011446.0,1.0,0.9
200304140010001.0,1020.0,20030414.0,2.0,1011814.0,1.0,1.1
200304140011001.0,1020.0,20030414.0,1.0,1001581.0,1.0,2.5
200304140012001.0,1020.0,20030414.0,1.0,1001581.0,1.0,2.5
200304140013001.0,1020.0,20030414.0,1.0,1002506.0,1.0,3.6
200304140014001.0,1020.0,20030414.0,1.0,1004272.0,1.0,2.1
200304140014001.0,1020.0,20030414.0,2.0,1012187.0,1.0,3.4
200304140015001.0,1020.0,20030414.0,1.0,1007924.0,2.0,3.9
200304140016001.0,1020.0,20030414.0,1.0,1007924.0,1.0,3.9
200304140017001.0,1020.0,20030414.0,1.0,1021548.0,1.0,2.6
200304140017001.0,1020.0,20030414.0,2.0,1001958.0,1.0,2.6
200304140017001.0,1020.0,20030414.0,3.0,1021201.0,1.0,2.6
200304140017001.0,1020.0,20030414.0,4.0,1005931.0,1.0,2.3
200304140018001.0,1020.0,20030414.0,1.0,1013715.0,1.0,5.8
200304140019001.0,1020.0,20030414.0,1.0,1005931.0,1.0,2.3
200304140019001.0,1020.0,20030414.0,2.0,1021201.0,1.0,2.6
200304140020001.0,1020.0,20030414.0,1.0,1016254.0,1.0,2.2
200304140021001.0,1020.0,20030414.0,1.0,1001187.0,1.0,1.9
200304140021001.0,1020.0,20030414.0,2.0,1020917.0,1.0,2.8
200304140022001.0,1020.0,20030414.0,1.0,1012378.0,1.0,6.9
200304140022001.0,1020.0,20030414.0,2.0,1012300.0,1.0,1.9
200304140022001.0,1020.0,20030414.0,3.0,1001570.0,1.0,6.7
200304140022001.0,1020.0,20030414.0,4.0,1007497.0,1.0,4.6
200304140022001.0,1020.0,20030414.0,5.0,1021676.0,0.87,10.0
200304140022001.0,1020.0,20030414.0,6.0,1021348.0,1.0,2.9
200304140022001.0,1020.0,20030414.0,7.0,1016252.0,2.0,1.0
200304140022001.0,1020.0,20030414.0,8.0,1011791.0,3.0,2.5
200304140022001.0,1020.0,20030414.0,9.0,1006081.0,3.0,7.0
200304140022001.0,1020.0,20030414.0,10.0,1010824.0,2.0,1.7
200304140022001.0,1020.0,20030414.0,11.0,1006025.0,3.0,0.8
200304140022001.0,1020.0,20030414.0,12.0,1006050.0,1.0,1.0
200304140022001.0,1020.0,20030414.0,13.0,1002913.0,3.0,1.2
200304140022001.0,1020.0,20030414.0,14.0,1013981.0,3.0,1.3
200304140022001.0,1020.0,20030414.0,15.0,1004687.0,3.0,1.5
200304140023001.0,1020.0,20030414.0,1.0,1004737.0,1.0,4.5
200304140023001.0,1020.0,20030414.0,2.0,1000624.0,1.0,6.0
200304140023001.0,1020.0,20030414.0,3.0,1008544.0,0.52,15.0
200304140024001.0,1020.0,20030414.0,1.0,1008544.0,0.46,15.0
200304140024001.0,1020.0,20030414.0,2.0,1011932.0,1.0,3.5
200304140024001.0,1020.0,20030414.0,3.0,1002152.0,1.0,3.0
200304140025001.0,1020.0,20030414.0,1.0,1011927.0,1.0,10.5
200304140025001.0,1020.0,20030414.0,2.0,1000692.0,1.0,2.7
200304140025001.0,1020.0,20030414.0,3.0,1012309.0,1.0,2.4
200304140025001.0,1020.0,20030414.0,4.0,1006184.0,1.0,1.9
200304140025001.0,1020.0,20030414.0,5.0,1001428.0,2.0,1.6
200304140026001.0,1020.0,20030414.0,1.0,1006050.0,1.0,1.0
200304140026001.0,1020.0,20030414.0,2.0,1015856.0,1.0,3.2
200304140026001.0,1020.0,20030414.0,3.0,1017063.0,1.0,4.8
200304140027001.0,1020.0,20030414.0,1.0,1017032.0,1.0,20.5
200304140027001.0,1020.0,20030414.0,2.0,1004995.0,4.0,2.1
200304140027001.0,1020.0,20030414.0,3.0,1023663.0,1.0,5.5
200304140027001.0,1020.0,20030414.0,4.0,1006829.0,2.0,0.8
200304140027001.0,1020.0,20030414.0,5.0,1016194.0,2.0,0.8
200304140027001.0,1020.0,20030414.0,6.0,1006840.0,4.0,0.8
200304140028001.0,1020.0,20030414.0,1.0,1021498.0,1.0,2.4
200304140028001.0,1020.0,20030414.0,2.0,1002811.0,1.0,3.1
200304140028001.0,1020.0,20030414.0,3.0,1012187.0,1.0,3.4
200304140028001.0,1020.0,20030414.0,4.0,1002804.0,1.0,3.2
200304140029001.0,1020.0,20030414.0,1.0,1005339.0,1.0,4.8
200304140029001.0,1020.0,20030414.0,2.0,1004051.0,1.0,4.5
200304140030001.0,1020.0,20030414.0,1.0,1005553.0,2.0,0.9
200304140030001.0,1020.0,20030414.0,2.0,1012187.0,1.0,3.4
200304140031001.0,1020.0,20030414.0,1.0,1003275.0,1.0,2.8
200304140031001.0,1020.0,20030414.0,2.0,1002885.0,1.0,5.4
200304140031001.0,1020.0,20030414.0,3.0,1002915.0,1.0,10.8
200304140031001.0,1020.0,20030414.0,4.0,1005853.0,1.0,3.2
200304140031001.0,1020.0,20030414.0,5.0,1004601.0,1.0,2.9
200304140031001.0,1020.0,20030414.0,6.0,1004637.0,1.0,2.9
200304140031001.0,1020.0,20030414.0,7.0,1004963.0,1.0,2.98
200304140032001.0,1020.0,20030414.0,1.0,1015856.0,1.0,3.2
200304140032001.0,1020.0,20030414.0,2.0,1021167.0,1.0,3.3
200304140032001.0,1020.0,20030414.0,3.0,1010365.0,1.0,11.2
200304140032001.0,1020.0,20030414.0,4.0,1002489.0,1.0,6.1
200304140032001.0,1020.0,20030414.0,5.0,1004210.0,1.0,6.8
200304140032001.0,1020.0,20030414.0,6.0,1001646.0,1.0,4.8
200304140032001.0,1020.0,20030414.0,7.0,1011248.0,1.0,2.5
200304140032001.0,1020.0,20030414.0,8.0,1007915.0,1.0,2.6
200304140032001.0,1020.0,20030414.0,9.0,1006757.0,1.0,4.6
200304140032001.0,1020.0,20030414.0,10.0,1002180.0,1.0,5.9
200304140032001.0,1020.0,20030414.0,11.0,1005599.0,2.0,3.3
200304140033001.0,1020.0,20030414.0,1.0,1023651.0,1.0,3.0
200304140033001.0,1020.0,20030414.0,2.0,1004883.0,1.0,4.9
200304140034001.0,1020.0,20030414.0,1.0,1002008.0,1.0,2.2
200304140035001.0,1020.0,20030414.0,1.0,1001528.0,1.0,3.3
200304140036001.0,1020.0,20030414.0,1.0,1007936.0,1.0,3.9
200304140037001.0,1020.0,20030414.0,1.0,1022594.0,0.43,13.2
200304140037001.0,1020.0,20030414.0,2.0,1021676.0,0.56,10.0
200304140037001.0,1020.0,20030414.0,3.0,1010606.0,1.0,7.0
200304140037001.0,1020.0,20030414.0,4.0,1017759.0,2.0,7.3
200304140037001.0,1020.0,20030414.0,5.0,1004389.0,1.0,4.8
200304140037001.0,1020.0,20030414.0,6.0,1005295.0,1.0,3.2
200304140037001.0,1020.0,20030414.0,7.0,1001694.0,1.0,2.5
200304140037001.0,1020.0,20030414.0,8.0,1013360.0,1.0,1.0
200304140037001.0,1020.0,20030414.0,9.0,1004527.0,1.0,2.8
200304140037001.0,1020.0,20030414.0,10.0,1013364.0,1.0,1.5
200304140037001.0,1020.0,20030414.0,11.0,1008451.0,1.0,3.0
200304140037001.0,1020.0,20030414.0,12.0,1004497.0,1.0,1.8
200304140037001.0,1020.0,20030414.0,13.0,1004350.0,1.0,2.5
200304140037001.0,1020.0,20030414.0,14.0,1024388.0,1.0,2.5
200304140037001.0,1020.0,20030414.0,15.0,1015460.0,1.0,5.9
200304140037001.0,1020.0,20030414.0,16.0,1007744.0,1.0,3.9
200304140037001.0,1020.0,20030414.0,17.0,1001891.0,1.0,34.5
200304140038001.0,1020.0,20030414.0,1.0,1013715.0,1.0,5.8
200304140039001.0,1020.0,20030414.0,1.0,1010606.0,1.0,7.0
200304140040001.0,1020.0,20030414.0,1.0,1005553.0,1.0,0.9
200304140040001.0,1020.0,20030414.0,2.0,1004785.0,1.0,4.8
200304140040001.0,1020.0,20030414.0,3.0,1005529.0,1.0,0.9
200304140040001.0,1020.0,20030414.0,4.0,1005563.0,1.0,0.9
200304140041001.0,1020.0,20030414.0,1.0,1023623.0,1.0,1.9
200304140041001.0,1020.0,20030414.0,2.0,1001847.0,1.0,3.3
200304140042001.0,1020.0,20030414.0,1.0,1001627.0,1.0,6.5
200304140043001.0,1020.0,20030414.0,1.0,1023101.0,1.0,1.0
200304140043001.0,1020.0,20030414.0,2.0,1003017.0,1.0,2.9
200304140043001.0,1020.0,20030414.0,3.0,1012171.0,1.0,7.2
200304140043001.0,1020.0,20030414.0,4.0,1002668.0,1.0,3.8
200304140043001.0,1020.0,20030414.0,5.0,1003283.0,1.0,1.4
200304140043001.0,1020.0,20030414.0,6.0,1003300.0,1.0,2.4
200304140043001.0,1020.0,20030414.0,7.0,1011732.0,1.0,1.1
200304140043001.0,1020.0,20030414.0,8.0,1013368.0,1.0,3.0
200304140043001.0,1020.0,20030414.0,9.0,1015611.0,1.0,1.0
200304140043001.0,1020.0,20030414.0,10.0,1002931.0,1.0,0.9
200304140043001.0,1020.0,20030414.0,11.0,1012391.0,1.0,2.0
200304140043001.0,1020.0,20030414.0,12.0,1003222.0,1.0,3.8
200304140043001.0,1020.0,20030414.0,13.0,1014717.0,1.0,3.0
200304140043001.0,1020.0,20030414.0,14.0,1003203.0,1.0,0.9
200304140043001.0,1020.0,20030414.0,15.0,1023274.0,1.0,4.1
200304140043001.0,1020.0,20030414.0,16.0,1004954.0,1.0,1.4
200304140043001.0,1020.0,20030414.0,17.0,1003323.0,1.0,3.0
200304140043001.0,1020.0,20030414.0,18.0,1011764.0,1.0,5.1
200304140044001.0,1020.0,20030414.0,1.0,1002743.0,1.0,5.5
200304140045001.0,1020.0,20030414.0,1.0,1005375.0,1.0,4.9
200304150246001.0,1020.0,20030415.0,1.0,1000883.0,2.0,20.5
200304150247001.0,1020.0,20030415.0,1.0,1001045.0,2.0,1.1
200304150247001.0,1020.0,20030415.0,2.0,1006687.0,1.0,93.6
200304150247001.0,1020.0,20030415.0,3.0,1004729.0,2.0,2.1
200304150248001.0,1020.0,20030415.0,1.0,1002503.0,1.0,1.4
200304150248001.0,1020.0,20030415.0,2.0,1024146.0,1.0,0.8
200304150248001.0,1020.0,20030415.0,3.0,1018169.0,1.0,9.7
200304150248001.0,1020.0,20030415.0,4.0,1021048.0,1.0,2.4
200304150249001.0,1020.0,20030415.0,1.0,1013349.0,1.0,9.5
200304150250001.0,1020.0,20030415.0,1.0,1003150.0,1.0,2.8
200304150250001.0,1020.0,20030415.0,2.0,1021223.0,1.0,7.8
200304150250001.0,1020.0,20030415.0,3.0,1004347.0,1.0,1.0
200304150250001.0,1020.0,20030415.0,4.0,1002804.0,1.0,3.2
200304150250001.0,1020.0,20030415.0,5.0,1005117.0,1.0,1.9
200304150250001.0,1020.0,20030415.0,6.0,1008444.0,2.0,1.1
200304150251001.0,1020.0,20030415.0,1.0,1001759.0,1.0,7.0
200304150251001.0,1020.0,20030415.0,2.0,1003268.0,1.0,2.8
200304150252001.0,1020.0,20030415.0,1.0,1001588.0,1.0,2.9
200304150252001.0,1020.0,20030415.0,2.0,1004051.0,1.0,4.5
200304150252001.0,1020.0,20030415.0,3.0,1002616.0,1.0,9.2
200304150253001.0,1020.0,20030415.0,1.0,1005868.0,1.0,5.2
200304150253001.0,1020.0,20030415.0,2.0,1001000.0,2.0,2.3
200304150253001.0,1020.0,20030415.0,3.0,1004817.0,1.0,2.1
200304150253001.0,1020.0,20030415.0,4.0,1004163.0,2.0,2.5
200304150253001.0,1020.0,20030415.0,5.0,1018117.0,2.0,2.2
200304150254001.0,1020.0,20030415.0,1.0,1008950.0,0.59,15.0
200304150254001.0,1020.0,20030415.0,2.0,1004261.0,1.0,1.5
200304150255001.0,1020.0,20030415.0,1.0,1016357.0,1.0,3.9
200304150255001.0,1020.0,20030415.0,2.0,1016244.0,1.0,2.8
200304150255001.0,1020.0,20030415.0,3.0,1024729.0,1.0,2.6
200304150255001.0,1020.0,20030415.0,4.0,1004910.0,1.0,1.9
200304150255001.0,1020.0,20030415.0,5.0,1023273.0,1.0,4.1
200304150256001.0,1020.0,20030415.0,1.0,1001054.0,10.0,1.6
200304150256001.0,1020.0,20030415.0,2.0,1011138.0,1.0,15.0
200304150256001.0,1020.0,20030415.0,3.0,1018747.0,2.0,3.1
200304150256001.0,1020.0,20030415.0,4.0,1018733.0,2.0,2.8
200304150257001.0,1020.0,20030415.0,1.0,1001797.0,1.0,4.9
200304150258001.0,1020.0,20030415.0,1.0,1000269.0,1.0,7.7
200304150259001.0,1020.0,20030415.0,1.0,1005352.0,1.0,0.9
200304150259001.0,1020.0,20030415.0,2.0,1004587.0,1.0,1.3
200304150259001.0,1020.0,20030415.0,3.0,1005456.0,1.0,1.2
200304150259001.0,1020.0,20030415.0,4.0,1005437.0,1.0,1.2
200304150260001.0,1020.0,20030415.0,1.0,1004374.0,1.0,12.5
200304150261001.0,1020.0,20030415.0,1.0,1004374.0,1.0,12.5
200304150262001.0,1020.0,20030415.0,1.0,1004171.0,1.0,5.7
200304150262001.0,1020.0,20030415.0,2.0,1017058.0,1.0,2.4
200304150262001.0,1020.0,20030415.0,3.0,1021379.0,1.0,2.8
200304150262001.0,1020.0,20030415.0,4.0,1004049.0,1.0,1.0
200304150262001.0,1020.0,20030415.0,5.0,1011550.0,1.0,5.0
200304150262001.0,1020.0,20030415.0,6.0,1001764.0,1.0,5.3
200304150262001.0,1020.0,20030415.0,7.0,1001171.0,1.0,2.3
200304150262001.0,1020.0,20030415.0,8.0,1006050.0,1.0,1.0
200304150262001.0,1020.0,20030415.0,9.0,1020995.0,1.0,9.5
200304150263001.0,1020.0,20030415.0,1.0,1011715.0,1.0,5.0
200304150264001.0,1020.0,20030415.0,1.0,1011283.0,1.0,10.4
200304150264001.0,1020.0,20030415.0,2.0,1021676.0,0.395,10.0
200304150264001.0,1020.0,20030415.0,3.0,1022159.0,0.345,13.0
200304150265001.0,1020.0,20030415.0,1.0,1004272.0,1.0,2.1
200304150265001.0,1020.0,20030415.0,2.0,1014749.0,1.0,3.9
200304150265001.0,1020.0,20030415.0,3.0,1014442.0,1.0,3.2
200304150265001.0,1020.0,20030415.0,4.0,1001306.0,1.0,13.8
200304150266001.0,1020.0,20030415.0,1.0,1006727.0,2.0,4.7
200304150267001.0,1020.0,20030415.0,1.0,1002416.0,1.0,4.7
200304150267001.0,1020.0,20030415.0,2.0,1007567.0,1.0,4.7
200304150268001.0,1020.0,20030415.0,1.0,1024875.0,1.0,20.8
200304150268001.0,1020.0,20030415.0,2.0,1004272.0,3.0,2.1
200304150268001.0,1020.0,20030415.0,3.0,1001646.0,1.0,4.8
200304150268001.0,1020.0,20030415.0,4.0,1003907.0,1.0,1.2
200304150268001.0,1020.0,20030415.0,5.0,1003981.0,1.0,1.1
200304150268001.0,1020.0,20030415.0,6.0,1021388.0,1.0,1.4
200304150268001.0,1020.0,20030415.0,7.0,1011135.0,2.0,4.6
200304150268001.0,1020.0,20030415.0,8.0,1001226.0,1.0,1.9
200304150269001.0,1020.0,20030415.0,1.0,1024533.0,1.0,10.3
200304150270001.0,1020.0,20030415.0,1.0,1002484.0,1.0,1.4
200304150270001.0,1020.0,20030415.0,2.0,1003480.0,1.0,1.4
200304150271001.0,1020.0,20030415.0,1.0,1025254.0,0.425,44.0
200304150271001.0,1020.0,20030415.0,2.0,1002717.0,1.0,9.8
200304150271001.0,1020.0,20030415.0,3.0,1001852.0,1.0,2.7
200304150271001.0,1020.0,20030415.0,4.0,1007825.0,2.0,25.5
200304150271001.0,1020.0,20030415.0,5.0,1002845.0,1.0,5.9
200304150271001.0,1020.0,20030415.0,6.0,1002766.0,1.0,6.5
200304150271001.0,1020.0,20030415.0,7.0,1002671.0,1.0,3.9
200304150272001.0,1020.0,20030415.0,1.0,1005039.0,2.0,3.6
200304150273001.0,1020.0,20030415.0,1.0,1004995.0,3.0,2.1
200304150274001.0,1020.0,20030415.0,1.0,1000924.0,1.0,1.5
200304150274001.0,1020.0,20030415.0,2.0,1024146.0,1.0,0.8
200304150275001.0,1020.0,20030415.0,1.0,1004466.0,1.0,19.8
200304150276001.0,1020.0,20030415.0,1.0,1006492.0,2.0,5.0
200304150276001.0,1020.0,20030415.0,2.0,1001958.0,1.0,2.6
200304150277001.0,1020.0,20030415.0,1.0,1005426.0,1.0,1.5
200304150277001.0,1020.0,20030415.0,2.0,1021167.0,1.0,3.3
200304150277001.0,1020.0,20030415.0,3.0,1003480.0,2.0,1.4
200304150277001.0,1020.0,20030415.0,4.0,1005563.0,1.0,0.9
200304150277001.0,1020.0,20030415.0,5.0,1005553.0,1.0,0.9
200304150278001.0,1020.0,20030415.0,1.0,1001797.0,1.0,4.9
200304150278001.0,1020.0,20030415.0,2.0,1008482.0,1.0,5.0
200304150278001.0,1020.0,20030415.0,3.0,1001904.0,1.0,2.7
200304150278001.0,1020.0,20030415.0,4.0,1011550.0,1.0,5.0
200304150278001.0,1020.0,20030415.0,5.0,1007270.0,1.0,13.5
200304150278001.0,1020.0,20030415.0,6.0,1006050.0,2.0,1.0
200304150278001.0,1020.0,20030415.0,7.0,1004814.0,24.0,2.0
200304150279001.0,1020.0,20030415.0,1.0,1004526.0,2.0,0.8
200304150280001.0,1020.0,20030415.0,1.0,1013715.0,1.0,5.8
200304150281001.0,1020.0,20030415.0,1.0,1006857.0,1.0,7.0
200304150281001.0,1020.0,20030415.0,2.0,1014452.0,1.0,2.6
200304150281001.0,1020.0,20030415.0,3.0,1008444.0,2.0,1.1
200304150281001.0,1020.0,20030415.0,4.0,1005781.0,12.0,3.0
200304150282001.0,1020.0,20030415.0,1.0,1008128.0,5.0,2.0
200304150282001.0,1020.0,20030415.0,2.0,1001090.0,4.0,2.1
200304150282001.0,1020.0,20030415.0,3.0,1006063.0,1.0,2.4
200304150282001.0,1020.0,20030415.0,4.0,1009000.0,1.0,13.0
200304150282001.0,1020.0,20030415.0,5.0,1014965.0,1.0,8.6
200304150282001.0,1020.0,20030415.0,6.0,1007094.0,1.0,4.2
200304150282001.0,1020.0,20030415.0,7.0,1001572.0,1.0,12.7
200304150283001.0,1020.0,20030415.0,1.0,1000548.0,1.0,9.9
200304150284001.0,1020.0,20030415.0,1.0,1010848.0,1.0,38.9
200304150284001.0,1020.0,20030415.0,2.0,1022159.0,0.665,13.0
200304150284001.0,1020.0,20030415.0,3.0,1004624.0,24.0,2.2
200304150285001.0,1020.0,20030415.0,1.0,1007567.0,1.0,4.7
200304150286001.0,1020.0,20030415.0,1.0,1006920.0,6.0,1.0
200304150287001.0,1020.0,20030415.0,1.0,1022505.0,0.355,9.7
200304150287001.0,1020.0,20030415.0,2.0,1006920.0,10.0,1.0
200304150288001.0,1020.0,20030415.0,1.0,1003911.0,2.0,1.2
200304150288001.0,1020.0,20030415.0,2.0,1014665.0,2.0,1.3
200304150289001.0,1020.0,20030415.0,1.0,1009295.0,3.0,1.6
200304150289001.0,1020.0,20030415.0,2.0,1001616.0,1.0,4.6
200304150289001.0,1020.0,20030415.0,3.0,1006185.0,1.0,1.5
200304150289001.0,1020.0,20030415.0,4.0,1025061.0,1.0,1.9
200304150290001.0,1020.0,20030415.0,1.0,1008147.0,3.0,4.0
200304150291001.0,1020.0,20030415.0,1.0,1002939.0,3.0,0.9
200304150291001.0,1020.0,20030415.0,2.0,1004596.0,1.0,1.3
200304150291001.0,1020.0,20030415.0,3.0,1021672.0,1.0,0.8
200304150291001.0,1020.0,20030415.0,4.0,1005563.0,1.0,0.9
200304150291001.0,1020.0,20030415.0,5.0,1021714.0,1.0,3.5
200304150291001.0,1020.0,20030415.0,6.0,1007878.0,1.0,3.6
200304150291001.0,1020.0,20030415.0,7.0,1008371.0,1.0,3.6
200304150291001.0,1020.0,20030415.0,8.0,1008243.0,1.0,3.5
200304150291001.0,1020.0,20030415.0,9.0,1004624.0,24.0,2.2
200304150292001.0,1020.0,20030415.0,1.0,1001536.0,1.0,1.9
200304150293001.0,1020.0,20030415.0,1.0,1014810.0,0.115,87.6
200304150293001.0,1020.0,20030415.0,2.0,1022775.0,0.12,24.0
200304150293001.0,1020.0,20030415.0,3.0,1001921.0,5.0,0.9
200304150293001.0,1020.0,20030415.0,4.0,1001704.0,4.0,1.6
200304150293001.0,1020.0,20030415.0,5.0,1022961.0,0.115,23.0
200304150293001.0,1020.0,20030415.0,6.0,1022951.0,0.145,26.0
200304150294001.0,1020.0,20030415.0,1.0,1021352.0,1.0,2.2
200304150294001.0,1020.0,20030415.0,2.0,1004665.0,1.0,2.5
200304150295001.0,1020.0,20030415.0,1.0,1002385.0,1.0,2.1
200304150295001.0,1020.0,20030415.0,2.0,1001847.0,1.0,3.3
200304150295001.0,1020.0,20030415.0,3.0,1001893.0,1.0,2.2
200304150295001.0,1020.0,20030415.0,4.0,1016232.0,1.0,2.8
200304150295001.0,1020.0,20030415.0,5.0,1016244.0,1.0,2.8
200304150295001.0,1020.0,20030415.0,6.0,1021197.0,1.0,2.0
200304150295001.0,1020.0,20030415.0,7.0,1002408.0,4.0,1.8
200304150295001.0,1020.0,20030415.0,8.0,1001336.0,1.0,5.8
200304150295001.0,1020.0,20030415.0,9.0,1011833.0,1.0,8.3
200304150295001.0,1020.0,20030415.0,10.0,1001391.0,1.0,5.3
200304150295001.0,1020.0,20030415.0,11.0,1003380.0,1.0,3.1
200304150295001.0,1020.0,20030415.0,12.0,1004185.0,1.0,2.3
200304150295001.0,1020.0,20030415.0,13.0,1000857.0,1.0,5.2
200304150296001.0,1020.0,20030415.0,1.0,1001137.0,2.0,2.9
200304150296001.0,1020.0,20030415.0,2.0,1000924.0,1.0,1.5
200304150297001.0,1020.0,20030415.0,1.0,1005949.0,1.0,8.8
200304150297001.0,1020.0,20030415.0,2.0,1004624.0,24.0,2.2
200304150298001.0,1020.0,20030415.0,1.0,1024853.0,1.0,4.8
200304150298001.0,1020.0,20030415.0,2.0,1004983.0,1.0,5.8
200304150299001.0,1020.0,20030415.0,1.0,1016147.0,1.0,2.8
200304150299001.0,1020.0,20030415.0,2.0,1022194.0,0.355,13.0
200304150300001.0,1020.0,20030415.0,1.0,1001117.0,1.0,2.0
200304150300001.0,1020.0,20030415.0,2.0,1007834.0,1.0,5.2
200304150300001.0,1020.0,20030415.0,3.0,1004995.0,1.0,2.1
200304150301001.0,1020.0,20030415.0,1.0,1001852.0,1.0,2.7
200304150302001.0,1020.0,20030415.0,1.0,1001689.0,2.0,2.0
200304150303001.0,1020.0,20030415.0,1.0,1000527.0,2.0,2.4
200304150303001.0,1020.0,20030415.0,2.0,1005174.0,1.0,4.9
200304150303001.0,1020.0,20030415.0,3.0,1007408.0,1.0,30.5
200304150304001.0,1020.0,20030415.0,1.0,1004261.0,2.0,1.5
200304150304001.0,1020.0,20030415.0,2.0,1001627.0,1.0,6.5
200304150304001.0,1020.0,20030415.0,3.0,1006017.0,1.0,4.9
200304150304001.0,1020.0,20030415.0,4.0,1010773.0,1.0,5.0
200304150305001.0,1020.0,20030415.0,1.0,1004163.0,1.0,2.5
200304150305001.0,1020.0,20030415.0,2.0,1006050.0,1.0,1.0
200304150305001.0,1020.0,20030415.0,3.0,1021480.0,0.235,18.3
200304150305001.0,1020.0,20030415.0,4.0,1014953.0,1.0,2.9
200304150306001.0,1020.0,20030415.0,1.0,1002902.0,1.0,4.7
200304150306001.0,1020.0,20030415.0,2.0,1004543.0,1.0,10.8
200304150306001.0,1020.0,20030415.0,3.0,1012160.0,1.0,7.2
200304150306001.0,1020.0,20030415.0,4.0,1000428.0,1.0,7.7
200304150306001.0,1020.0,20030415.0,5.0,1002804.0,1.0,3.2
200304150306001.0,1020.0,20030415.0,6.0,1024399.0,2.0,2.2
200304150306001.0,1020.0,20030415.0,7.0,1024400.0,2.0,2.1
200304150306001.0,1020.0,20030415.0,8.0,1002811.0,1.0,3.1
200304150306001.0,1020.0,20030415.0,9.0,1014076.0,1.0,5.5
200304150306001.0,1020.0,20030415.0,10.0,1014926.0,1.0,14.0
200304150306001.0,1020.0,20030415.0,11.0,1015012.0,1.0,0.8
200304150306001.0,1020.0,20030415.0,12.0,1006063.0,1.0,2.4
200304150306001.0,1020.0,20030415.0,13.0,1013954.0,1.0,0.8
200304150307001.0,1020.0,20030415.0,1.0,1002416.0,1.0,4.7
200304150307001.0,1020.0,20030415.0,2.0,1001653.0,1.0,4.7
200304150307001.0,1020.0,20030415.0,3.0,1009734.0,1.0,10.0
200304150307001.0,1020.0,20030415.0,4.0,1004687.0,1.0,1.5
200304150307001.0,1020.0,20030415.0,5.0,1002931.0,1.0,0.9
200304150307001.0,1020.0,20030415.0,6.0,1008028.0,1.0,4.0
200304150307001.0,1020.0,20030415.0,7.0,1021667.0,1.0,2.5
200304150307001.0,1020.0,20030415.0,8.0,1017063.0,1.0,4.8
200304150307001.0,1020.0,20030415.0,9.0,1002508.0,1.0,2.8
200304150307001.0,1020.0,20030415.0,10.0,1001461.0,1.0,1.9
200304150307001.0,1020.0,20030415.0,11.0,1004559.0,1.0,7.8
200304150307001.0,1020.0,20030415.0,12.0,1011527.0,1.0,3.6
200304150307001.0,1020.0,20030415.0,13.0,1015340.0,1.0,3.3
200304150307001.0,1020.0,20030415.0,14.0,1001866.0,1.0,2.5
200304150308001.0,1020.0,20030415.0,1.0,1001507.0,1.0,6.8
200304150308001.0,1020.0,20030415.0,2.0,1003663.0,2.0,5.6
200304150308001.0,1020.0,20030415.0,3.0,1023700.0,1.0,3.0
200304150309001.0,1020.0,20030415.0,1.0,1015679.0,1.0,3.2
200304150309001.0,1020.0,20030415.0,2.0,1003142.0,1.0,2.8
200304150309001.0,1020.0,20030415.0,3.0,1006346.0,1.0,28.9
200304150309001.0,1020.0,20030415.0,4.0,1011696.0,1.0,13.7
200304150310001.0,1020.0,20030415.0,1.0,1000282.0,1.0,8.7
200304150311001.0,1020.0,20030415.0,1.0,1025075.0,1.0,2.2
200304150311001.0,1020.0,20030415.0,2.0,1013364.0,1.0,1.5
200304150311001.0,1020.0,20030415.0,3.0,1023754.0,0.285,15.1
200304150312001.0,1020.0,20030415.0,1.0,1025709.0,1.0,3.0
200304150312001.0,1020.0,20030415.0,2.0,1025711.0,1.0,2.7
200304150312001.0,1020.0,20030415.0,3.0,1004814.0,24.0,2.0
200304150313001.0,1020.0,20030415.0,1.0,1018127.0,1.0,9.7
200304150314001.0,1020.0,20030415.0,1.0,1012980.0,1.0,13.2
200304150314001.0,1020.0,20030415.0,2.0,1016162.0,1.0,1.8
200304150314001.0,1020.0,20030415.0,3.0,1011142.0,1.0,2.3
200304150314001.0,1020.0,20030415.0,4.0,1021379.0,1.0,2.8
200304150314001.0,1020.0,20030415.0,5.0,1001187.0,6.0,1.9
200304150315001.0,1020.0,20030415.0,1.0,1004830.0,24.0,3.1
200304150315001.0,1020.0,20030415.0,2.0,1004855.0,24.0,2.6
200304150316001.0,1020.0,20030415.0,1.0,1004896.0,1.0,9.7
200304150316001.0,1020.0,20030415.0,2.0,1000716.0,1.0,4.8
200304150316001.0,1020.0,20030415.0,3.0,1004793.0,1.0,3.5
200304150316001.0,1020.0,20030415.0,4.0,1021320.0,2.0,2.0
200304150316001.0,1020.0,20030415.0,5.0,1001446.0,2.0,1.9
200304150316001.0,1020.0,20030415.0,6.0,1001249.0,7.0,1.1
