,SerNo,PSNo,Data,GoodNo,GoodID,Num,Price
3541,200304190022012.0,1019.0,20030419.0,3.0,1038212.0,0.262,13.0
3542,200304190023012.0,1019.0,20030419.0,1.0,1040009.0,1.0,2.8
3543,200304190023012.0,1019.0,20030419.0,2.0,1040010.0,2.0,2.8
3544,200304190023012.0,1019.0,20030419.0,3.0,1011806.0,1.0,19.6
3545,200304190023012.0,1019.0,20030419.0,4.0,1038370.0,3.0,4.0
3546,200304190023012.0,1019.0,20030419.0,5.0,1038367.0,1.0,4.0
3547,200304190024012.0,1019.0,20030419.0,1.0,1014953.0,1.0,2.4
3548,200304190024012.0,1019.0,20030419.0,2.0,1004475.0,1.0,3.0
3549,200304190025012.0,1019.0,20030419.0,1.0,1000996.0,1.0,9.2
3550,200304190025012.0,1019.0,20030419.0,2.0,1005027.0,1.0,6.8
3551,200304190025012.0,1019.0,20030419.0,3.0,1035035.0,1.0,6.5
3552,200304190025012.0,1019.0,20030419.0,4.0,1000077.0,1.0,4.2
3553,200304190025012.0,1019.0,20030419.0,5.0,1039502.0,1.0,26.7
3554,200304190026012.0,1019.0,20030419.0,1.0,1002576.0,1.0,107.5
3555,200304190027012.0,1019.0,20030419.0,1.0,1005343.0,1.0,0.95
3556,200304190028012.0,1019.0,20030419.0,1.0,1048322.0,1.0,11.9
3557,200304190028012.0,1019.0,20030419.0,2.0,1041451.0,2.0,6.5
3558,200304190028012.0,1019.0,20030419.0,3.0,1032506.0,2.0,3.6
3559,200304190028012.0,1019.0,20030419.0,4.0,1048393.0,1.0,43.2
3560,200304190029012.0,1019.0,20030419.0,1.0,1007176.0,1.0,0.5
3561,200304190030012.0,1019.0,20030419.0,1.0,1001249.0,2.0,1.0
3562,200304190030012.0,1019.0,20030419.0,2.0,1000890.0,1.0,26.4
3563,200304190031012.0,1019.0,20030419.0,1.0,1034287.0,1.0,9.9
3564,200304190031012.0,1019.0,20030419.0,2.0,1001249.0,3.0,1.0
3565,200304190031012.0,1019.0,20030419.0,3.0,1004272.0,1.0,2.2
3566,200304190031012.0,1019.0,20030419.0,4.0,1030639.0,1.0,5.2
3567,200304190031012.0,1019.0,20030419.0,5.0,1030645.0,1.0,3.2
3568,200304190031012.0,1019.0,20030419.0,6.0,1026738.0,1.0,4.9
3569,200304190031012.0,1019.0,20030419.0,7.0,1019634.0,1.0,5.4
3570,200304190031012.0,1019.0,20030419.0,8.0,1003646.0,1.0,5.8
3571,200304190032012.0,1019.0,20030419.0,1.0,1002182.0,1.0,10.6
3572,200304190032012.0,1019.0,20030419.0,2.0,1023551.0,24.0,1.65
3573,200304190033012.0,1019.0,20030419.0,1.0,1010823.0,1.0,41.8
3574,200304190034012.0,1019.0,20030419.0,1.0,1011328.0,1.0,2.8
3575,200304190034012.0,1019.0,20030419.0,2.0,1037088.0,1.0,5.8
3576,200304190034012.0,1019.0,20030419.0,3.0,1015697.0,2.0,7.8
3577,200304190034012.0,1019.0,20030419.0,4.0,1024815.0,1.0,10.1
3578,200304190035012.0,1019.0,20030419.0,1.0,1015354.0,2.0,7.0
3579,200304190035012.0,1019.0,20030419.0,2.0,1038007.0,1.0,9.2
3580,200304190035012.0,1019.0,20030419.0,3.0,1046648.0,3.0,1.1
3581,200304190035012.0,1019.0,20030419.0,4.0,1037594.0,3.0,1.1
3582,200304190035012.0,1019.0,20030419.0,5.0,1037591.0,1.0,1.1
3583,200304190035012.0,1019.0,20030419.0,6.0,1037592.0,3.0,1.1
3584,200304190035012.0,1019.0,20030419.0,7.0,1040762.0,1.0,3.9
3585,200304190035012.0,1019.0,20030419.0,8.0,1035366.0,1.0,4.2
3586,200304190035012.0,1019.0,20030419.0,9.0,1008452.0,1.194,20.5
3587,200304190035012.0,1019.0,20030419.0,10.0,1034635.0,1.0,6.9
3588,200304190035012.0,1019.0,20030419.0,11.0,1013692.0,2.0,2.7
3589,200304190035012.0,1019.0,20030419.0,12.0,1047322.0,1.0,1.8
3590,200304190035012.0,1019.0,20030419.0,13.0,1031564.0,1.0,11.8
3591,200304190035012.0,1019.0,20030419.0,14.0,1041237.0,1.0,34.8
3592,200304190035012.0,1019.0,20030419.0,15.0,1037483.0,1.0,14.1
3593,200304190036012.0,1019.0,20030419.0,1.0,1041152.0,1.0,4.2
3594,200304190036012.0,1019.0,20030419.0,2.0,1048658.0,1.0,4.0
3595,200304190036012.0,1019.0,20030419.0,3.0,1044506.0,1.0,8.0
3596,200304190036012.0,1019.0,20030419.0,4.0,1026762.0,1.0,5.0
3597,200304190036012.0,1019.0,20030419.0,5.0,1026761.0,1.0,5.7
3598,200304190036012.0,1019.0,20030419.0,6.0,1001856.0,1.0,2.0
3599,200304190036012.0,1019.0,20030419.0,7.0,1046106.0,1.0,4.7
3600,200304190036012.0,1019.0,20030419.0,8.0,1036745.0,1.0,1.8
3601,200304190037012.0,1019.0,20030419.0,1.0,1001090.0,8.0,1.9
3602,200304190037012.0,1019.0,20030419.0,2.0,1022715.0,0.336,31.2
3603,200304190038012.0,1019.0,20030419.0,1.0,1044430.0,1.0,1.0
3604,200304190038012.0,1019.0,20030419.0,2.0,1023757.0,0.454,13.0
3605,200304190039012.0,1019.0,20030419.0,1.0,1007484.0,1.0,34.3
3606,200304190041012.0,1019.0,20030419.0,1.0,1004272.0,1.0,2.2
3607,200304190042012.0,1019.0,20030419.0,1.0,1048954.0,1.0,26.9
3608,200304190042012.0,1019.0,20030419.0,2.0,1008965.0,0.19,13.9
3609,200304190042012.0,1019.0,20030419.0,3.0,1030996.0,1.0,2.2
3610,200304190042012.0,1019.0,20030419.0,4.0,1003218.0,1.0,0.75
3611,200304190042012.0,1019.0,20030419.0,5.0,1001410.0,1.0,1.9
3612,200304190042012.0,1019.0,20030419.0,6.0,1006174.0,1.0,1.5
3613,200304190042012.0,1019.0,20030419.0,7.0,1013714.0,1.0,0.8
3614,200304190043012.0,1019.0,20030419.0,1.0,1022794.0,0.206,40.5
3615,200304190043012.0,1019.0,20030419.0,2.0,1022362.0,0.428,12.8
3616,200304190043012.0,1019.0,20030419.0,3.0,1001664.0,1.0,1.6
3617,200304190044012.0,1019.0,20030419.0,1.0,1022655.0,0.596,7.0
3618,200304190044012.0,1019.0,20030419.0,2.0,1022793.0,0.358,18.2
3619,200304190044012.0,1019.0,20030419.0,3.0,1028923.0,2.0,16.6
3620,200304190045012.0,1019.0,20030419.0,1.0,1039105.0,1.0,19.8
3621,200304190046012.0,1019.0,20030419.0,1.0,1005905.0,1.0,1.9
3622,200304190046012.0,1019.0,20030419.0,2.0,1013801.0,1.0,1.1
3623,200304190047012.0,1019.0,20030419.0,1.0,1048393.0,2.0,43.2
3624,200304190048012.0,1019.0,20030419.0,1.0,1007291.0,1.0,8.9
3625,200304190048012.0,1019.0,20030419.0,2.0,1007187.0,2.0,1.0
3626,200304190048012.0,1019.0,20030419.0,3.0,1041227.0,2.0,3.5
3627,200304190048012.0,1019.0,20030419.0,4.0,1006834.0,2.0,2.3
3628,200304190048012.0,1019.0,20030419.0,5.0,1034635.0,1.0,6.9
3629,200304190048012.0,1019.0,20030419.0,7.0,1019486.0,1.0,3.0
3630,200304190049012.0,1019.0,20030419.0,1.0,1036505.0,8.0,0.75
3631,200304190049012.0,1019.0,20030419.0,2.0,1048685.0,1.0,2.4
3632,200304190049012.0,1019.0,20030419.0,3.0,1004049.0,2.0,1.2
3633,200304190049012.0,1019.0,20030419.0,4.0,1038137.0,1.0,15.8
3634,200304190050012.0,1019.0,20030419.0,1.0,1022808.0,0.294,9.5
3635,200304190051012.0,1019.0,20030419.0,1.0,1005088.0,12.0,2.7
3636,200304190051012.0,1019.0,20030419.0,2.0,1006111.0,1.0,6.7
3637,200304190051012.0,1019.0,20030419.0,3.0,1044198.0,1.0,8.8
3638,200304190051012.0,1019.0,20030419.0,4.0,1044396.0,1.0,6.0
3639,200304190051012.0,1019.0,20030419.0,5.0,1014328.0,1.0,5.8
3640,200304190051012.0,1019.0,20030419.0,6.0,1006081.0,1.0,6.4
3641,200304190051012.0,1019.0,20030419.0,7.0,1044430.0,2.0,1.0
3642,200304190051012.0,1019.0,20030419.0,8.0,1001090.0,1.0,1.9
3643,200304190051012.0,1019.0,20030419.0,9.0,1000494.0,1.0,2.9
3644,200304190051012.0,1019.0,20030419.0,10.0,1002113.0,1.0,3.0
3645,200304190051012.0,1019.0,20030419.0,11.0,1016932.0,1.0,4.8
3646,200304190051012.0,1019.0,20030419.0,12.0,1033940.0,5.0,1.8
3647,200304190051012.0,1019.0,20030419.0,13.0,1040233.0,1.0,2.0
3648,200304190051012.0,1019.0,20030419.0,14.0,1030607.0,1.0,2.8
3649,200304190051012.0,1019.0,20030419.0,15.0,1044170.0,1.0,3.6
3650,200304190051012.0,1019.0,20030419.0,16.0,1028449.0,0.17,36.0
3651,200304190051012.0,1019.0,20030419.0,17.0,1040118.0,0.706,12.8
3652,200304190051012.0,1019.0,20030419.0,18.0,1041367.0,1.0,8.8
3653,200304190052012.0,1019.0,20030419.0,1.0,1026961.0,1.0,2.9
3654,200304190052012.0,1019.0,20030419.0,2.0,1000494.0,1.0,2.9
3655,200304190052012.0,1019.0,20030419.0,3.0,1016237.0,1.0,2.6
3656,200304190052012.0,1019.0,20030419.0,4.0,1026420.0,1.0,2.8
3657,200304190052012.0,1019.0,20030419.0,5.0,1003861.0,1.0,3.9
3658,200304190053012.0,1019.0,20030419.0,1.0,1027796.0,1.0,0.5
3659,200304190053012.0,1019.0,20030419.0,2.0,1039844.0,1.0,2.1
3660,200304190054012.0,1019.0,20030419.0,1.0,1048657.0,1.0,4.0
3661,200304190054012.0,1019.0,20030419.0,4.0,1046906.0,1.0,3.9
3662,200304190056012.0,1019.0,20030419.0,1.0,1015529.0,1.0,38.5
3663,200304190056012.0,1019.0,20030419.0,2.0,1041803.0,1.0,13.9
3664,200304190056012.0,1019.0,20030419.0,3.0,1022546.0,0.162,105.6
3665,200304190056012.0,1019.0,20030419.0,4.0,1012196.0,1.0,5.5
3666,200304190056012.0,1019.0,20030419.0,5.0,1026844.0,1.0,5.0
3667,200304190056012.0,1019.0,20030419.0,6.0,1012318.0,1.0,6.5
3668,200304190056012.0,1019.0,20030419.0,7.0,1001651.0,1.0,16.6
3669,200304190056012.0,1019.0,20030419.0,8.0,1040595.0,2.0,16.2
3670,200304190056012.0,1019.0,20030419.0,9.0,1003435.0,1.0,4.7
3671,200304190056012.0,1019.0,20030419.0,10.0,1037239.0,1.0,3.9
3672,200304190057012.0,1019.0,20030419.0,1.0,1025874.0,1.0,1.4
3673,200304190057012.0,1019.0,20030419.0,2.0,1025878.0,1.0,1.4
3674,200304190057012.0,1019.0,20030419.0,3.0,1001353.0,1.0,2.4
3675,200304190057012.0,1019.0,20030419.0,4.0,1036292.0,1.0,8.6
3676,200304190057012.0,1019.0,20030419.0,5.0,1014353.0,1.0,2.9
3677,200304190058012.0,1019.0,20030419.0,1.0,1046814.0,1.0,20.3
3678,200304190059012.0,1019.0,20030419.0,1.0,1005663.0,1.0,20.2
3679,200304190059012.0,1019.0,20030419.0,2.0,1027812.0,1.0,20.8
3680,200304190059012.0,1019.0,20030419.0,3.0,1038391.0,1.0,4.8
3681,200304190059012.0,1019.0,20030419.0,4.0,1045386.0,24.0,2.2
3682,200304190059012.0,1019.0,20030419.0,5.0,1039722.0,1.0,11.9
3683,200304190060012.0,1019.0,20030419.0,1.0,1005039.0,1.0,3.6
3684,200304190060012.0,1019.0,20030419.0,2.0,1005027.0,1.0,6.8
3685,200304190060012.0,1019.0,20030419.0,3.0,1000996.0,1.0,9.2
3686,200304190063012.0,1019.0,20030419.0,1.0,1004049.0,1.0,1.2
3687,200304190063012.0,1019.0,20030419.0,4.0,1044430.0,1.0,1.0
3688,200304190065012.0,1019.0,20030419.0,1.0,1032767.0,3.0,0.6
3689,200304190065012.0,1019.0,20030419.0,2.0,1015987.0,1.0,4.5
3690,200304190066012.0,1019.0,20030419.0,1.0,1004964.0,2.0,2.3
3691,200304190067012.0,1019.0,20030419.0,1.0,1048671.0,1.0,10.5
3692,200304190067012.0,1019.0,20030419.0,2.0,1006758.0,1.0,7.5
3693,200304190067012.0,1019.0,20030419.0,3.0,1039843.0,2.0,2.1
3694,200304190067012.0,1019.0,20030419.0,4.0,1002433.0,1.0,11.3
3695,200304190067012.0,1019.0,20030419.0,5.0,1048593.0,1.0,1.6
3696,200304190067012.0,1019.0,20030419.0,6.0,1048594.0,1.0,1.6
3697,200304190067012.0,1019.0,20030419.0,7.0,1032408.0,2.0,1.6
3698,200304190067012.0,1019.0,20030419.0,8.0,1004319.0,2.0,0.8
3699,200304190068012.0,1019.0,20030419.0,1.0,1006674.0,1.0,9.2
3700,200304190068012.0,1019.0,20030419.0,2.0,1039136.0,0.212,12.8
3701,200304190068012.0,1019.0,20030419.0,3.0,1036281.0,1.0,4.8
3702,200304190068012.0,1019.0,20030419.0,4.0,1025107.0,1.0,14.3
3703,200304190069012.0,1019.0,20030419.0,1.0,1039886.0,1.0,28.1
3704,200304190069012.0,1019.0,20030419.0,2.0,1040987.0,1.0,5.2
3705,200304190069012.0,1019.0,20030419.0,3.0,1007010.0,1.0,7.3
3706,200304190069012.0,1019.0,20030419.0,4.0,1021330.0,1.0,5.8
3707,200304190069012.0,1019.0,20030419.0,5.0,1004910.0,2.0,1.8
3708,200304190069012.0,1019.0,20030419.0,6.0,1002518.0,2.0,3.2
3709,200304190069012.0,1019.0,20030419.0,7.0,1032892.0,2.0,3.65
3710,200304190070012.0,1019.0,20030419.0,1.0,1023806.0,1.086,6.7
3711,200304190070012.0,1019.0,20030419.0,2.0,1029354.0,0.308,5.3
3712,200304190070012.0,1019.0,20030419.0,3.0,1018712.0,1.0,23.9
3713,200304190071012.0,1019.0,20030419.0,1.0,1048684.0,1.0,2.4
3714,200304190072012.0,1019.0,20030419.0,1.0,1022194.0,0.212,13.0
3715,200304190073012.0,1019.0,20030419.0,1.0,1024884.0,1.0,6.8
3716,200304190073012.0,1019.0,20030419.0,2.0,1033272.0,1.0,2.4
3717,200304190073012.0,1019.0,20030419.0,3.0,1040051.0,2.0,0.7
3718,200304190073012.0,1019.0,20030419.0,4.0,1013685.0,1.0,1.6
3719,200304190073012.0,1019.0,20030419.0,5.0,1004261.0,1.0,1.5
3720,200304190073012.0,1019.0,20030419.0,6.0,1017388.0,1.0,14.6
3721,200304190074012.0,1019.0,20030419.0,1.0,1022648.0,0.99,10.0
3722,200304190074012.0,1019.0,20030419.0,2.0,1018377.0,1.0,36.0
3723,200304190074012.0,1019.0,20030419.0,3.0,1013199.0,1.0,98.0
3724,200304190074012.0,1019.0,20030419.0,4.0,1005027.0,1.0,6.8
3725,200304190075012.0,1019.0,20030419.0,1.0,1005039.0,2.0,3.6
3726,200304190076012.0,1019.0,20030419.0,1.0,1042145.0,1.0,13.7
3727,200304190076012.0,1019.0,20030419.0,2.0,1019541.0,2.0,4.2
3728,200304190076012.0,1019.0,20030419.0,3.0,1003460.0,1.0,4.6
3729,200304190076012.0,1019.0,20030419.0,4.0,1026531.0,1.0,4.2
3730,200304190076012.0,1019.0,20030419.0,5.0,1040758.0,1.0,3.6
3731,200304190076012.0,1019.0,20030419.0,6.0,1006049.0,1.0,3.3
3732,200304190078012.0,1019.0,20030419.0,1.0,1013826.0,2.0,0.6
3733,200304190079012.0,1019.0,20030419.0,1.0,1033413.0,1.0,6.6
3734,200304190079012.0,1019.0,20030419.0,2.0,1048985.0,1.0,58.8
3735,200304190081012.0,1019.0,20030419.0,1.0,1023806.0,1.266,6.7
3736,200304190082012.0,1019.0,20030419.0,1.0,1044198.0,1.0,8.8
3737,200304190082012.0,1019.0,20030419.0,2.0,1035034.0,1.0,3.3
3738,200304190082012.0,1019.0,20030419.0,3.0,1021571.0,1.0,5.5
3739,200304190082012.0,1019.0,20030419.0,4.0,1017058.0,1.0,2.4
3740,200304190083012.0,1019.0,20030419.0,1.0,1004624.0,24.0,1.9
3741,200304190083012.0,1019.0,20030419.0,2.0,1046910.0,2.0,41.0
3742,200304190084012.0,1019.0,20030419.0,1.0,1034423.0,2.0,5.6
3743,200304190084012.0,1019.0,20030419.0,2.0,1007489.0,1.0,6.5
3744,200304190084012.0,1019.0,20030419.0,3.0,1021043.0,1.0,2.4
3745,200304190084012.0,1019.0,20030419.0,4.0,1003970.0,1.0,3.7
3746,200304190084012.0,1019.0,20030419.0,5.0,1044406.0,1.0,26.8
3747,200304190086012.0,1019.0,20030419.0,1.0,1008465.0,1.0,3.6
3748,200304190087012.0,1019.0,20030419.0,1.0,1044118.0,1.0,3.1
3749,200304190087012.0,1019.0,20030419.0,2.0,1026668.0,2.0,4.5
3750,200304190087012.0,1019.0,20030419.0,3.0,1026669.0,1.0,1.4
3751,200304190087012.0,1019.0,20030419.0,4.0,1026672.0,1.0,3.4
3752,200304190087012.0,1019.0,20030419.0,5.0,1002449.0,1.0,1.0
3753,200304190087012.0,1019.0,20030419.0,6.0,1039718.0,2.0,6.6
3754,200304190087012.0,1019.0,20030419.0,7.0,1039720.0,2.0,7.7
3755,200304190087012.0,1019.0,20030419.0,8.0,1039490.0,1.0,3.9
3756,200304190088012.0,1019.0,20030419.0,1.0,1013667.0,1.0,1.0
3757,200304190088012.0,1019.0,20030419.0,5.0,1013826.0,2.0,0.6
3758,200304190088012.0,1019.0,20030419.0,6.0,1004272.0,2.0,2.2
3759,200304190089012.0,1019.0,20030419.0,1.0,1014942.0,2.0,2.4
3760,200304190090012.0,1019.0,20030419.0,1.0,1015096.0,1.0,2.3
3761,200304190090012.0,1019.0,20030419.0,3.0,1002478.0,1.0,2.3
3762,200304190091012.0,1019.0,20030419.0,1.0,1048626.0,1.0,6.0
3763,200304190091012.0,1019.0,20030419.0,2.0,1048627.0,3.0,5.8
3764,200304190091012.0,1019.0,20030419.0,3.0,1003439.0,1.0,5.8
3765,200304190092012.0,1019.0,20030419.0,1.0,1048389.0,0.424,17.9
3766,200304190093012.0,1019.0,20030419.0,1.0,1040340.0,4.0,2.3
3767,200304190093012.0,1019.0,20030419.0,2.0,1039156.0,1.0,5.5
3768,200304190093012.0,1019.0,20030419.0,3.0,1004033.0,1.0,4.5
3769,200304190093012.0,1019.0,20030419.0,4.0,1005651.0,1.0,2.8
3770,200304190093012.0,1019.0,20030419.0,5.0,1048355.0,1.0,7.8
3771,200304190093012.0,1019.0,20030419.0,6.0,1005644.0,1.0,3.3
3772,200304190094012.0,1019.0,20030419.0,1.0,1014812.0,2.0,1.4
3773,200304190094012.0,1019.0,20030419.0,2.0,1013178.0,1.0,6.2
3774,200304190095012.0,1019.0,20030419.0,1.0,1003480.0,1.0,1.3
3775,200304190097012.0,1019.0,20030419.0,1.0,1013433.0,1.0,3.8
3776,200304190097012.0,1019.0,20030419.0,2.0,1001475.0,1.0,4.7
3777,200304190097012.0,1019.0,20030419.0,3.0,1032575.0,1.0,7.9
3778,200304190097012.0,1019.0,20030419.0,4.0,1001835.0,2.0,2.6
3779,200304190097012.0,1019.0,20030419.0,5.0,1001595.0,1.0,10.2
3780,200304190097012.0,1019.0,20030419.0,6.0,1003372.0,1.0,2.8
3781,200304190097012.0,1019.0,20030419.0,7.0,1012964.0,1.0,4.2
3782,200304190097012.0,1019.0,20030419.0,8.0,1036258.0,1.0,5.0
3783,200304190097012.0,1019.0,20030419.0,9.0,1017058.0,1.0,2.4
3784,200304190097012.0,1019.0,20030419.0,10.0,1041149.0,1.0,4.6
3785,200304190097012.0,1019.0,20030419.0,11.0,1027547.0,1.0,10.6
3786,200304190098012.0,1019.0,20030419.0,1.0,1002372.0,1.0,3.5
3787,200304190098012.0,1019.0,20030419.0,2.0,1005904.0,1.0,2.0
3788,200304190098012.0,1019.0,20030419.0,3.0,1048315.0,1.0,2.0
3789,200304190098012.0,1019.0,20030419.0,5.0,1015983.0,2.0,1.0
3790,200304190099012.0,1019.0,20030419.0,1.0,1034826.0,2.0,56.7
3791,200304190099012.0,1019.0,20030419.0,2.0,1034857.0,2.0,3.4
3792,200304190099012.0,1019.0,20030419.0,3.0,1034856.0,2.0,3.4
3793,200304190099012.0,1019.0,20030419.0,4.0,1033745.0,2.0,3.4
3794,200304190099012.0,1019.0,20030419.0,5.0,1036037.0,2.0,2.9
3795,200304190099012.0,1019.0,20030419.0,7.0,1045659.0,1.0,17.5
3796,200304190099012.0,1019.0,20030419.0,8.0,1008272.0,1.0,10.2
3797,200304190099012.0,1019.0,20030419.0,9.0,1039074.0,1.0,1.8
3798,200304190100012.0,1019.0,20030419.0,1.0,1041245.0,1.0,21.0
3799,200304190100012.0,1019.0,20030419.0,2.0,1048563.0,1.0,3.9
3800,200304190100012.0,1019.0,20030419.0,3.0,1040098.0,1.0,2.6
3801,200304190100012.0,1019.0,20030419.0,4.0,1030840.0,0.298,17.3
3802,200304190101012.0,1019.0,20030419.0,1.0,1030707.0,5.0,4.1
3803,200304190101012.0,1019.0,20030419.0,2.0,1026124.0,1.0,12.45
3804,200304190101012.0,1019.0,20030419.0,3.0,1002518.0,1.0,3.2
3805,200304190101012.0,1019.0,20030419.0,4.0,1003140.0,1.0,2.6
3806,200304190101012.0,1019.0,20030419.0,5.0,1003150.0,1.0,2.8
3807,200304190101012.0,1019.0,20030419.0,6.0,1020851.0,2.0,7.0
3808,200304190101012.0,1019.0,20030419.0,7.0,1033269.0,1.0,3.4
3809,200304190101012.0,1019.0,20030419.0,8.0,1038274.0,1.0,18.2
3810,200304190101012.0,1019.0,20030419.0,9.0,1041165.0,1.0,10.5
3811,200304190101012.0,1019.0,20030419.0,10.0,1005127.0,1.0,8.0
3812,200304190101012.0,1019.0,20030419.0,11.0,1000001.0,1.0,5.9
3813,200304190101012.0,1019.0,20030419.0,12.0,1005485.0,4.0,2.1
3814,200304190103012.0,1019.0,20030419.0,1.0,1004995.0,1.0,2.1
3815,200304190103012.0,1019.0,20030419.0,2.0,1000855.0,24.0,1.7
3816,200304190105012.0,1019.0,20030419.0,1.0,1036508.0,1.0,2.2
3817,200304190107012.0,1019.0,20030419.0,1.0,1048953.0,2.0,11.9
3818,200304190107012.0,1019.0,20030419.0,2.0,1011725.0,1.0,16.5
3819,200304190107012.0,1019.0,20030419.0,3.0,1003867.0,1.0,6.5
3820,200304190108012.0,1019.0,20030419.0,1.0,1022554.0,0.338,11.6
3821,200304190108012.0,1019.0,20030419.0,2.0,1014812.0,1.0,1.4
3822,200304190108012.0,1019.0,20030419.0,3.0,1014860.0,1.0,2.0
3823,200304190108012.0,1019.0,20030419.0,4.0,1016020.0,1.0,3.8
3824,200304190108012.0,1019.0,20030419.0,5.0,1044405.0,1.0,13.5
3825,200304190108012.0,1019.0,20030419.0,6.0,1040273.0,1.0,28.0
3826,200304190108012.0,1019.0,20030419.0,7.0,1040806.0,1.0,3.5
3827,200304190108012.0,1019.0,20030419.0,8.0,1038320.0,1.0,3.1
3828,200304190108012.0,1019.0,20030419.0,9.0,1042775.0,1.0,3.5
3829,200304190109012.0,1019.0,20030419.0,1.0,1030605.0,1.0,3.6
3830,200304190110012.0,1019.0,20030419.0,1.0,1035116.0,1.0,2.6
3831,200304190110012.0,1019.0,20030419.0,2.0,1011934.0,1.0,10.95
3832,200304190110012.0,1019.0,20030419.0,3.0,1002734.0,1.0,6.55
3833,200304190110012.0,1019.0,20030419.0,4.0,1011560.0,24.0,2.1
3834,200304190110012.0,1019.0,20030419.0,5.0,1003038.0,1.0,12.2
3835,200304190111012.0,1019.0,20030419.0,1.0,1032270.0,1.0,2.95
3836,200304190111012.0,1019.0,20030419.0,2.0,1001550.0,1.0,3.5
3837,200304190111012.0,1019.0,20030419.0,3.0,1041997.0,1.0,3.6
3838,200304190111012.0,1019.0,20030419.0,4.0,1047303.0,1.0,8.5
3839,200304190111012.0,1019.0,20030419.0,5.0,1027071.0,1.0,5.0
3840,200304190112012.0,1019.0,20030419.0,1.0,1032270.0,1.0,2.95
3841,200304190112012.0,1019.0,20030419.0,2.0,1001550.0,1.0,3.5
3842,200304190112012.0,1019.0,20030419.0,3.0,1041997.0,1.0,3.6
3843,200304190112012.0,1019.0,20030419.0,4.0,1047303.0,1.0,8.5
3844,200304190112012.0,1019.0,20030419.0,5.0,1027071.0,1.0,5.0
3845,200304190113012.0,1019.0,20030419.0,1.0,1032270.0,1.0,2.95
3846,200304190113012.0,1019.0,20030419.0,2.0,1001550.0,1.0,3.5
3847,200304190113012.0,1019.0,20030419.0,3.0,1041997.0,1.0,3.6
3848,200304190113012.0,1019.0,20030419.0,4.0,1047303.0,1.0,8.5
3849,200304190113012.0,1019.0,20030419.0,5.0,1027071.0,1.0,5.0
3850,200304190114012.0,1019.0,20030419.0,1.0,1048382.0,1.0,6.2
3851,200304190114012.0,1019.0,20030419.0,2.0,1021314.0,1.0,4.4
3852,200304190114012.0,1019.0,20030419.0,3.0,1008272.0,1.0,10.2
3853,200304190114012.0,1019.0,20030419.0,4.0,1038113.0,1.0,6.1
3854,200304190115012.0,1019.0,20030419.0,1.0,1034685.0,24.0,2.3
3855,200304190116012.0,1019.0,20030419.0,1.0,1022658.0,0.528,10.9
3856,200304190117012.0,1019.0,20030419.0,1.0,1020888.0,1.0,14.5
3857,200304190117012.0,1019.0,20030419.0,2.0,1044071.0,1.0,168.0
3858,200304190118012.0,1019.0,20030419.0,1.0,1002322.0,1.0,8.4
3859,200304190118012.0,1019.0,20030419.0,3.0,1022405.0,0.426,18.0
3860,200304190118012.0,1019.0,20030419.0,5.0,1008364.0,1.0,3.25
3861,200304190118012.0,1019.0,20030419.0,6.0,1008479.0,1.0,3.6
3862,200304190118012.0,1019.0,20030419.0,7.0,1014703.0,1.0,3.5
3863,200304190118012.0,1019.0,20030419.0,8.0,1036647.0,1.0,3.1
3864,200304190118012.0,1019.0,20030419.0,9.0,1008451.0,1.0,3.0
3865,200304190119012.0,1019.0,20030419.0,1.0,1004995.0,3.0,2.1
3866,200304190120012.0,1019.0,20030419.0,1.0,1004624.0,24.0,1.9
3867,200304190121012.0,1019.0,20030419.0,1.0,1036255.0,1.0,1.0
3868,200304190121012.0,1019.0,20030419.0,2.0,1004030.0,1.0,1.95
3869,200304190121012.0,1019.0,20030419.0,3.0,1021280.0,1.0,1.9
3870,200304190122012.0,1019.0,20030419.0,1.0,1004871.0,2.0,1.65
3871,200304190122012.0,1019.0,20030419.0,2.0,1034853.0,1.0,2.5
3872,200304190122012.0,1019.0,20030419.0,3.0,1028105.0,1.0,6.3
3873,200304190122012.0,1019.0,20030419.0,4.0,1044058.0,1.0,11.5
3874,200304190123012.0,1019.0,20030419.0,1.0,1022362.0,0.528,12.8
3875,200304190123012.0,1019.0,20030419.0,2.0,1048668.0,4.0,1.4
3876,200304190123012.0,1019.0,20030419.0,3.0,1048355.0,1.0,7.8
3877,200304190123012.0,1019.0,20030419.0,4.0,1016020.0,1.0,3.8
3878,200304190123012.0,1019.0,20030419.0,5.0,1004811.0,2.0,2.0
3879,200304190123012.0,1019.0,20030419.0,6.0,1037592.0,4.0,1.1
3880,200304190123012.0,1019.0,20030419.0,7.0,1002645.0,2.0,108.0
3881,200304190123012.0,1019.0,20030419.0,8.0,1039943.0,1.0,17.8
3882,200304190123012.0,1019.0,20030419.0,9.0,1015989.0,1.0,13.3
3883,200304190123012.0,1019.0,20030419.0,10.0,1001372.0,1.0,11.2
3884,200304190123012.0,1019.0,20030419.0,11.0,1018301.0,1.0,3.4
3885,200304190124012.0,1019.0,20030419.0,1.0,1012210.0,1.0,5.0
3886,200304190124012.0,1019.0,20030419.0,2.0,1004146.0,1.0,5.5
3887,200304190124012.0,1019.0,20030419.0,3.0,1046122.0,1.0,6.4
3888,200304190124012.0,1019.0,20030419.0,4.0,1039062.0,1.0,9.8
3889,200304190124012.0,1019.0,20030419.0,5.0,1039046.0,1.0,5.6
